date,capacity,turnover,high,low,close,change,transaction_volume,open
1542934800,15553334,3406422046,220.5,217.0,218.5,-0.5,6164,220.5
1543194000,35267804,7847501792,224.0,218.5,223.0,4.5,9422,219.0
1543280400,32676349,7239283641,224.5,219.0,224.0,1.0,10170,220.0
1543366800,24759026,5560623349,227.0,222.0,226.5,2.5,8316,222.5
1543453200,46206207,10629450003,231.5,229.0,229.0,2.5,15849,231.5
1543539600,57352957,12995823319,231.0,225.5,225.5,-3.5,10931,229.5
1543798800,49612186,11579966474,235.0,231.0,235.0,9.5,19747,231.0
1543885200,41947162,9791147799,234.5,231.0,234.0,-1.0,12545,233.0
1543971600,45634576,10316394736,227.5,225.0,226.0,-8.0,15703,226.5
1544058000,40181112,8853295746,222.0,219.5,220.0,-6.0,15702,220.0
1544144400,31997568,7097739916,223.5,220.5,221.0,1.0,8315,222.5
1544403600,26229461,5744814170,220.0,218.5,219.0,-2.0,8650,219.5
1544490000,27395220,6067551383,223.0,219.0,222.5,3.5,8509,220.0
1544576400,32926379,7418108779,227.0,222.5,226.5,4.0,9117,223.5
1544662800,32433141,7345479366,227.5,225.0,226.0,-0.5,8635,227.0
1544749200,43226159,9570070114,223.5,220.5,222.5,-3.5,10454,223.0
1545008400,18964952,4229977248,225.0,220.0,223.5,1.0,6449,221.0
1545094800,30270541,6713448829,223.0,220.5,222.5,-1.0,10521,221.0
1545181200,23415082,5255393450,225.5,222.0,225.5,3.0,7875,222.0
1545267600,38697116,8573665030,222.5,221.0,221.0,-4.5,10528,221.0
1545354000,46947532,10401202852,224.0,219.0,223.5,2.5,9554,219.0
1545440400,5185247,1145814834,221.5,220.0,221.5,-2.0,2229,220.0
1545613200,23376100,5151549100,221.5,219.5,220.0,-1.5,6122,221.5
1545699600,19402777,4198767163,218.0,215.0,217.5,-2.5,8065,215.5
1545786000,16893259,3678108462,219.5,216.0,216.5,-1.0,6998,218.5
1545872400,21915484,4874845852,224.0,220.5,223.0,6.5,9531,222.0
1545958800,30156773,6762447425,225.5,222.5,225.5,2.5,10247,223.5
1546390800,32900482,7276419230,226.5,219.0,219.5,-6.0,12329,226.5
1546477200,34615620,7459051790,218.0,214.0,215.5,-4.0,14549,214.0
1546563600,67043521,13987136785,211.5,206.5,208.0,-7.5,28786,211.5
1546822800,35695176,7591116569,214.0,211.0,213.0,5.0,11224,212.0
1546909200,23794481,5019703557,212.5,210.0,211.0,-2.0,9377,212.0
1546995600,51255446,11006827093,216.5,211.0,215.5,4.5,14098,212.0
1547082000,20832593,4491377349,216.5,214.5,216.0,0.5,6018,216.0
1547168400,28658288,6296719320,220.5,218.0,220.5,4.5,11198,219.0
1547427600,17612296,3844735324,220.0,217.0,218.5,-2.0,6469,218.5
1547514000,42990923,9399209983,221.0,215.5,221.0,2.5,11609,216.5
1547600400,30038282,6563789758,220.0,217.5,217.5,-3.5,8950,218.5
1547686800,21163986,4646131841,221.0,218.0,220.5,3.0,8288,218.0
1547773200,52677569,11530053787,220.0,217.5,218.5,-2.0,15157,219.0
1548032400,32515866,7208829658,223.0,220.0,221.0,2.5,10549,220.0
1548118800,30958483,6854867566,223.0,219.0,223.0,2.0,8258,220.0
1548205200,18671213,4121110926,222.0,220.0,220.5,-2.5,7059,221.5
1548291600,31348924,6958753608,222.5,220.5,222.5,2.0,6291,222.5
1548378000,48039764,10870045150,227.0,225.0,226.0,3.5,14979,226.5
1548637200,29134257,6665379096,229.5,228.0,229.0,3.0,10189,229.5
1548723600,42566520,9486156460,225.0,222.0,222.5,-6.5,13344,222.5
1548810000,51889945,11453957730,221.5,220.0,221.0,-1.5,12858,220.5
1549846800,81360106,18546167132,229.0,226.5,228.0,7.0,21689,228.0
1549933200,30125670,6921488930,230.0,229.0,230.0,2.0,13313,230.0
1550019600,28634925,6575201825,232.0,228.5,229.0,-1.0,10230,232.0
1550106000,23647751,5392943977,230.0,226.0,227.0,-2.0,6873,229.5
1550192400,22369799,5093773373,229.0,226.5,227.0,0.0,5743,229.0
1550451600,18163916,4169729625,230.5,228.5,230.0,3.0,7035,229.0
1550538000,18423023,4228108427,230.5,229.0,229.0,-1.0,6471,230.0
1550624400,31887710,7430197670,234.5,231.0,234.5,5.5,14241,231.5
1550710800,34013489,8013908284,236.5,234.5,236.5,2.0,11443,235.5
1550797200,22032163,5187054985,236.5,234.0,236.5,0.0,6913,235.5
1551056400,25227138,5995746054,239.0,236.0,238.0,1.5,8527,237.5
1551142800,24586789,5864298571,240.0,236.5,239.5,1.5,7994,239.0
1551229200,37947889,9052540803,239.5,237.0,239.0,-0.5,9931,238.5
1551661200,45164513,10691130829,239.5,234.5,235.5,-3.5,13323,239.5
1551747600,23708407,5533050748,234.5,232.5,233.0,-2.5,8706,234.0
1551834000,20811226,4872352124,235.5,233.5,234.0,1.0,7090,235.0
1551920400,17226192,4029782428,235.0,233.0,234.0,0.0,5768,235.0
1552006800,22535659,5183171608,231.5,229.0,230.0,-4.0,8931,231.0
1552266000,34282793,7835079913,230.5,227.5,230.5,0.5,7451,228.0
1552352400,23839972,5601351324,237.0,232.5,235.5,5.0,9253,233.0
1552438800,22493195,5308051755,237.0,234.0,237.0,1.5,6269,234.0
1552525200,17281356,4077045380,239.0,234.0,234.5,-2.5,6564,239.0
1552611600,34542729,8231572752,239.5,235.5,239.0,4.5,8872,237.0
1552870800,27040532,6493129050,241.0,239.0,241.0,2.0,10690,239.5
1552957200,14620009,3496720720,240.5,238.0,240.5,-0.5,7105,239.0
1553043600,23055971,5563557011,242.0,239.5,242.0,1.5,6757,242.0
1553130000,27514502,6710510004,245.5,241.0,245.5,3.5,11071,242.5
1553216400,22996467,5680726299,248.5,244.5,248.5,3.0,10485,248.0
1553475600,19273254,4662705968,243.5,240.5,241.5,-7.0,8468,240.5
1553562000,21053170,5109273236,244.0,241.0,244.0,2.5,6630,243.0
1553648400,23622089,5703467700,242.5,240.5,241.5,-2.5,7603,242.0
1553734800,13998054,3379510718,242.5,240.0,242.0,0.5,3948,240.5
1553821200,31024810,7568601014,245.5,240.5,245.5,3.5,6712,243.0
1554080400,35330656,8758161220,251.0,245.0,245.5,0.0,13292,251.0
1554166800,25189053,6226523038,249.5,246.0,246.0,0.5,9171,249.5
1554253200,28581323,7075597562,249.0,246.5,246.5,0.5,8067,249.0
1554685200,46426821,11682512762,253.0,250.5,253.0,6.5,16430,251.0
1554771600,22745674,5760337782,254.0,252.0,254.0,1.0,8323,253.0
1554858000,33174934,8403528302,254.5,252.0,254.0,0.0,9992,253.0
1554944400,25146840,6347861680,254.0,251.5,252.0,-2.0,8284,253.0
1555030800,13888148,3496444666,253.0,251.0,252.0,0.0,4931,251.5
1555290000,17257002,4403988510,256.0,254.0,255.5,3.5,6739,255.0
1555376400,20231648,5185697928,257.0,255.5,257.0,1.5,7676,257.0
1555462800,39037191,10202504410,263.0,259.5,261.5,4.5,13486,260.0
1555549200,48525490,12836006732,266.0,263.5,264.5,3.0,12208,264.0
1555635600,47698699,12712409558,269.5,263.5,264.5,0.0,14431,269.0
1555894800,24967393,6635995145,267.5,265.0,266.0,1.5,8527,266.5
1555981200,26251847,7017363629,268.0,266.0,268.0,2.0,9394,266.5
1556067600,37386755,10044241090,270.0,267.5,269.0,1.0,9687,270.0
1556154000,36572455,9800038536,269.0,267.0,267.5,-1.5,7331,268.5
1556240400,51743804,13459329059,263.0,257.5,260.0,-7.5,16674,262.0
1556499600,32651618,8477117257,262.0,258.5,259.5,-0.5,10407,260.0
1556586000,40446419,10484399861,260.5,258.0,259.0,-0.5,10939,260.0
1556758800,27376394,7122135656,262.5,258.5,259.0,0.0,9110,261.5
1556845200,30200246,7940572444,265.0,260.5,265.0,6.0,10068,262.0
1557104400,33688187,8717053470,260.0,258.0,259.0,-6.0,12535,260.0
1557190800,25686126,6719199455,263.0,259.0,262.5,3.5,8339,259.5
1557277200,25902364,6750083504,261.5,259.5,260.0,-2.5,7905,260.0
1557363600,34166574,8798140796,259.5,256.0,256.5,-3.5,10995,259.5
1557450000,18868212,4844594484,259.0,255.0,256.0,-0.5,8009,257.0
1557709200,29317535,7374249589,254.0,249.5,250.5,-5.5,11974,253.0
1557795600,45620708,11345067455,251.0,245.0,248.5,-2.0,14283,247.5
1557882000,37223479,9327051888,252.0,249.0,249.0,0.5,12041,251.0
1557968400,30331519,7520908612,249.5,246.0,247.0,-2.0,11402,248.5
1558054800,40006856,9775372898,249.0,241.5,241.5,-5.5,15217,249.0
1558314000,47097661,11303513908,243.0,238.0,238.0,-3.5,13099,242.5
1558400400,82872775,19418705158,236.0,232.5,234.0,-4.0,25418,233.5
1558486800,36289034,8669172710,240.5,235.5,238.0,4.0,14019,236.5
1558573200,62258627,14379543985,233.5,230.0,230.0,-8.0,24974,233.5
1558659600,38226789,8866253632,234.0,230.0,233.0,3.0,14586,230.0
1558918800,37447033,8697538216,235.0,231.0,231.0,-2.0,13895,234.0
1559005200,99322033,22910765567,232.0,230.5,230.5,-0.5,10122,232.0
1559091600,32260236,7385029780,230.5,227.0,229.5,-1.0,10233,228.0
1559178000,40375328,9292745636,231.5,229.0,231.0,1.5,8772,230.0
1559264400,49163217,11559578381,237.5,231.0,235.5,4.5,14365,232.0
1559523600,36687092,8651389851,238.5,232.0,238.0,2.5,8857,235.5
1559610000,24443428,5745045809,238.0,233.0,233.0,-5.0,11779,237.5
1559696400,35901584,8461930934,238.0,234.0,235.0,2.0,12064,238.0
1559782800,34651731,8008768323,232.0,229.5,232.0,-3.0,14723,231.5
1560128400,35521888,8442986620,240.0,234.5,240.0,8.0,15588,237.5
1560214800,34691670,8448805962,246.0,239.0,244.5,4.5,13157,240.0
1560301200,30409556,7469805086,247.5,243.0,246.0,1.5,11457,244.5
1560387600,33731724,8136137708,244.0,240.0,240.0,-6.0,13552,242.5
1560474000,35403556,8396819832,239.5,236.0,236.0,-4.0,14911,238.5
1560733200,51692012,12043369475,235.0,230.5,233.0,-3.0,20943,231.5
1560819600,28798087,6758454612,235.5,233.0,235.5,2.5,9681,234.0
1560906000,50234372,12181979568,244.0,240.5,244.0,8.5,20528,242.5
1560992400,39717291,9697726719,245.5,241.0,245.0,1.0,13879,242.0
1561078800,62136304,15398139830,248.5,246.0,248.5,3.5,19049,248.0
1561338000,43460507,10476936660,242.0,240.0,241.0,0.0,17780,241.0
1561424400,29735283,7118002390,241.5,237.0,238.5,-2.5,11130,241.0
1561510800,28770041,6757991717,236.5,234.0,234.5,-4.0,13535,235.0
1561597200,42007834,10063332494,241.5,236.0,240.5,6.0,14983,236.0
1561683600,28085212,6715488371,241.5,238.0,239.0,-1.5,8987,241.5
1561942800,66370875,16445222750,250.0,245.0,248.5,9.5,29551,245.5
1562029200,26832202,6671951743,250.0,247.5,249.0,0.5,12531,249.5
1562115600,29549774,7190777082,245.0,242.0,242.5,-6.5,16033,244.0
1562202000,18691240,4561556160,245.0,242.5,244.0,1.5,8565,244.5
1562288400,27317074,6624379927,245.0,241.5,243.0,-1.0,9013,244.5
1562547600,29190909,7057462187,244.5,240.0,242.5,-0.5,10552,240.0
1562634000,16538987,3998096596,243.0,240.5,242.0,-0.5,6486,241.5
1562720400,23812131,5839691357,247.0,243.0,247.0,5.0,12366,243.0
1562806800,31296289,7809358257,250.0,247.5,250.0,3.0,14360,250.0
1562893200,23868432,5984689000,252.0,249.5,250.5,0.5,8363,252.0
1563152400,34264300,8663129910,254.5,249.5,254.5,4.0,12174,251.0
1563238800,26141249,6678755679,256.5,253.5,256.0,1.5,8994,254.0
1563325200,34346648,8686815824,254.0,251.0,252.0,-4.0,11106,254.0
1563411600,20908575,5300082470,254.5,251.5,254.0,2.0,8245,252.0
1563498000,59879798,15573278932,261.0,259.0,259.0,5.0,21827,259.5
1563757200,31863639,8385222407,264.0,262.0,264.0,5.0,13424,263.0
1563843600,29273223,7734089131,266.5,262.5,264.0,0.0,12791,265.5
1563930000,24511039,6484708226,266.5,263.0,265.0,1.0,10617,266.5
1564016400,30698545,8091922380,265.0,261.5,265.0,0.0,10643,264.0
1564102800,20768071,5434082968,262.5,261.0,261.0,-4.0,8850,261.0
1564362000,18473320,4822762518,262.0,259.5,261.0,0.0,6681,260.0
1564448400,22895612,5975389270,263.0,260.0,260.0,-1.0,7191,262.5
1564534800,36365601,9413416604,260.0,257.0,259.5,-0.5,10468,260.0
1564621200,30107526,7722031382,257.5,255.5,256.5,-3.0,11372,257.5
1564707600,54165644,13627068452,253.5,250.5,251.5,-5.0,18096,252.0
1564966800,52835721,13092403583,252.0,245.5,246.5,-5.0,20136,251.0
1565053200,58916879,14440787992,250.0,240.0,248.5,2.0,22358,240.0
1565139600,29435460,7305272500,250.5,246.5,248.0,-0.5,11208,250.0
1565226000,30140266,7599200564,254.0,248.0,253.5,5.5,11228,248.0
1565571600,24732603,6242935989,254.5,251.0,251.0,-2.5,8415,254.5
1565658000,25045107,6204239476,249.5,246.5,246.5,-4.5,11377,249.0
1565744400,36336703,9142333535,254.0,249.5,249.5,3.0,13609,252.5
1565830800,28277412,6994442633,248.5,246.0,248.0,-1.5,10852,247.0
1565917200,25696715,6420744887,252.0,248.0,250.0,2.0,8994,249.5
1566176400,25098514,6326683127,253.0,250.5,252.0,2.0,9398,251.5
1566262800,20620494,5233263533,254.5,252.5,254.5,2.5,8214,254.0
1566349200,20269296,5152545480,255.0,253.0,254.5,0.0,7383,254.5
1566435600,22136840,5659296700,257.5,254.0,254.0,-0.5,8794,257.0
1566522000,14772877,3748071178,254.5,253.0,254.0,0.0,5663,253.5
1566781200,31740620,7910873500,250.5,248.5,248.5,-5.5,13388,249.0
1566867600,53664951,13410582151,251.0,248.5,250.0,1.5,8939,250.5
1566954000,15280882,3852096070,253.0,250.5,252.0,2.0,6829,250.5
1567040400,20085767,5078703588,254.0,251.0,254.0,2.0,6596,253.0
1567126800,35299201,9092482858,259.0,256.0,259.0,5.0,13703,256.5
1567386000,14776854,3800453292,258.0,256.0,257.5,-1.5,7608,258.0
1567472400,26086495,6642868555,258.0,253.0,254.0,-3.5,11210,256.5
1567558800,23697733,6081456520,258.0,254.0,257.5,3.5,9291,254.0
1567645200,49041728,12869665251,263.0,260.5,263.0,5.5,22796,263.0
1567731600,26609515,7016868801,265.0,263.0,263.5,0.5,11957,265.0
1567990800,17317833,4585545966,266.0,263.5,265.0,1.5,8762,265.5
1568077200,30019866,7862297242,264.0,260.5,261.5,-3.5,11831,263.5
1568163600,36266015,9508884445,264.5,260.5,263.0,1.5,12058,264.0
1568250000,38792293,10198483555,265.0,261.5,262.5,-0.5,8282,265.0
1568595600,38913966,10258240252,265.5,261.5,265.5,3.0,11120,262.0
1568682000,30069844,7979032930,266.5,264.5,265.0,-0.5,9222,266.5
1568768400,51360759,13754334364,269.5,266.5,267.0,2.0,17993,267.0
1568854800,27165567,7216457755,268.0,264.0,265.0,0.0,10194,268.0
1568941200,44555865,11785924559,266.5,264.0,264.0,-1.0,9109,266.0
1569200400,14220208,3749146092,264.0,263.0,264.0,0.0,5647,264.0
1569286800,24304943,6419420695,265.5,262.0,265.0,1.0,9180,263.5
1569373200,23244163,6144037875,266.0,262.0,266.0,1.0,7145,262.5
1569459600,34128103,9139219995,269.5,266.5,268.0,2.0,11861,269.0
1569546000,44242817,12021629536,272.5,271.0,272.0,4.0,16626,271.5
1569891600,75248890,20886838992,280.5,273.0,280.0,8.0,26648,273.0
1569978000,30572953,8553297334,281.0,279.0,279.5,-0.5,12294,280.0
1570064400,35874864,9891620358,277.5,274.0,276.5,-3.0,12853,274.0
1570150800,35814613,9924872301,280.0,275.0,276.5,0.0,13780,279.5
1570410000,17750230,4944376000,279.5,277.5,278.0,1.5,7757,279.0
1570496400,39868551,11341522526,286.5,282.5,286.5,8.5,16721,283.5
1570582800,34895456,9890256397,286.0,282.0,282.0,-4.5,14567,283.5
1571014800,53403517,15508059122,291.5,288.5,290.0,8.0,17812,291.5
1571101200,54754830,16088110873,296.0,292.0,293.5,3.5,15485,293.5
1571187600,42917144,12670374493,298.0,293.5,296.5,3.0,16650,298.0
1571274000,41920938,12296120182,295.5,292.0,293.5,-3.0,15170,295.0
1571360400,45460984,13299843176,295.5,291.0,293.0,-0.5,18000,293.0
1571619600,35860365,10389254035,291.0,288.5,290.0,-3.0,14682,291.0
1571706000,26525020,7767636380,294.0,291.5,294.0,4.0,10186,292.5
1571792400,30382408,8877572772,293.5,290.5,293.0,-1.0,11753,293.5
1571878800,29040827,8488069650,294.5,291.0,293.0,0.0,10649,294.5
1571965200,25082711,7362074526,294.5,292.5,293.5,0.5,11064,294.5
1572224400,20216561,5958714595,295.5,294.0,294.5,1.0,9257,295.0
1572310800,37130131,11044649541,298.5,296.5,298.5,4.0,14060,297.0
1572397200,32370342,9646551600,299.5,296.5,299.5,1.0,11084,298.5
1572483600,43123514,12921309531,301.5,298.5,298.5,-1.0,12997,300.0
1572570000,30216678,8998151212,299.5,296.5,299.0,0.5,10241,299.5
1572829200,45155671,13767873778,308.0,301.0,307.0,8.0,18475,302.5
1572915600,32253184,9965563625,310.5,307.0,310.5,3.5,13698,307.5
1573002000,22149743,6864516290,311.5,308.0,311.0,0.5,9660,309.0
1573088400,28453659,8769417841,310.0,306.5,309.0,-2.0,12277,310.0
1573174800,26230542,8040782450,309.0,305.5,305.5,-3.5,12740,308.5
1573434000,35285583,10660082266,305.0,300.0,301.0,-4.5,15246,305.0
1573520400,19016708,5774255431,305.0,302.0,305.0,4.0,8957,302.5
1573606800,18422438,5583245970,304.0,301.5,304.0,-1.0,6039,303.0
1573693200,15734835,4776767840,305.0,302.0,303.5,-0.5,6219,304.5
1573779600,29038445,8891701115,307.5,304.5,307.0,3.5,8672,305.5
1574038800,18741325,5796331075,311.0,307.0,311.0,4.0,8420,308.5
1574125200,33096197,10365611120,315.0,311.0,315.0,4.0,11121,312.5
1574211600,24538973,7681229345,314.0,312.0,313.5,-1.5,9143,314.0
1574298000,30163833,9329845096,311.0,307.0,311.0,-2.5,11638,309.5
1574384400,26492984,8188665024,310.5,308.0,309.0,-2.0,9407,310.0
1574643600,19855177,6133713443,310.5,307.0,307.0,-2.0,8067,310.5
1574730000,101916622,31332308518,310.5,307.0,307.0,0.0,10321,310.0
1574816400,18527648,5732316828,311.5,307.5,311.0,4.0,7916,307.5
1574902800,19718982,6111322584,312.0,308.5,309.5,-1.5,9289,310.0
1574989200,32423561,9922872967,309.5,305.0,305.0,-4.5,15368,309.0
1575248400,25516807,7844458306,308.0,306.5,307.5,2.5,8465,307.0
1575334800,27686319,8472595177,307.0,305.0,307.0,-0.5,9206,305.0
1575421200,34911686,10652239802,306.0,304.0,306.0,-1.0,9989,305.0
1575507600,39349842,12240671524,312.0,309.0,312.0,6.0,13587,309.0
1575594000,18402703,5771010050,316.0,311.0,313.0,1.0,8974,315.0
1575853200,23556081,7433484496,316.5,314.0,316.0,3.0,10583,314.0
1575939600,20847594,6540475540,315.5,312.5,313.5,-2.5,8702,315.0
1576026000,34329148,10866410212,319.0,313.0,319.0,5.5,11689,314.0
1576112400,52801851,17446169339,334.5,324.0,331.5,12.5,22555,325.0
1576198800,60843939,20697194061,343.0,338.0,339.0,7.5,23025,340.0
1576458000,48340188,16272523200,338.5,336.0,336.0,-3.0,16938,336.5
1576544400,41428458,14153896438,345.0,335.0,345.0,9.0,16808,335.0
1576630800,42486841,14594689501,345.0,341.5,344.5,-0.5,15836,341.5
1576717200,55667012,18774880620,342.0,335.0,335.0,0.0,28105,340.0
1576803600,86280459,28483237354,333.0,328.5,329.0,-6.0,28112,332.0
1577062800,26911340,8923609754,334.0,329.5,334.0,5.0,12310,329.5
1577149200,13783907,4591661991,334.5,332.0,332.0,-2.0,7887,334.0
1577235600,12262954,4075131136,334.5,331.0,333.0,1.0,7597,332.0
1577322000,11427884,3803665702,334.0,331.5,333.0,0.0,6439,333.0
1577408400,16677806,5624251712,338.0,335.0,338.0,5.0,8660,335.0
1577667600,21591263,7270827164,339.0,334.0,334.5,-3.5,10468,338.0
1577754000,22950517,7614538961,333.5,331.0,331.0,-3.5,12253,331.0
1577926800,33282120,11224165450,339.0,332.5,339.0,8.0,17160,332.5
1578013200,42023268,14295651580,345.0,335.5,339.5,0.5,20545,344.0
1578272400,45677057,15210531318,334.5,332.0,332.0,-7.5,22944,333.0
1578358800,51746181,17053282011,333.0,326.5,329.5,-2.5,22362,332.5
1578445200,37913748,12484410088,333.0,325.0,329.5,0.0,18228,325.0
1578531600,32397504,10890847940,337.5,333.5,337.5,8.0,16793,335.0
1578618000,27880115,9432320316,341.0,336.0,339.5,2.0,13296,340.5
1578877200,30663332,10455852739,342.0,339.0,341.5,2.0,13457,342.0
1578963600,30368993,10488360978,346.0,344.5,346.0,4.5,16339,345.5
1579050000,54575274,18590754206,345.0,337.5,340.0,-6.0,20392,345.0
1579136400,58217420,19431133895,336.5,330.0,334.5,-5.5,24721,330.0
1579222800,53908097,17977119406,335.5,332.0,333.0,-1.5,23954,334.0
1579482000,35551203,11865436839,335.5,333.0,333.0,0.0,15095,334.0
1580346000,126820049,40734449874,326.0,316.5,316.5,-16.5,55603,326.0
1580432400,62912055,20205365710,323.5,319.0,320.0,3.5,22639,323.0
1580691600,59711849,18782694826,316.5,312.0,315.0,-5.0,26483,315.0
1580778000,52208496,16882411296,326.0,318.0,325.0,10.0,22587,319.0
1580864400,36601453,11985817083,329.5,324.5,327.5,2.5,16656,329.0
1580950800,29659094,9803038836,332.5,329.0,332.5,5.0,14246,329.5
1581037200,30055327,9869903253,330.5,326.0,328.0,-4.5,13075,330.0
1581296400,30814424,10024967927,328.0,321.0,327.5,-0.5,14825,321.5
1581382800,29062935,9629938182,332.5,330.0,331.5,4.0,12766,330.5
1581469200,37612639,12593082711,336.0,333.0,335.0,3.5,17394,333.5
1581555600,23217021,7805299096,338.0,335.0,335.0,0.0,12563,338.0
1581642000,18326683,6155862838,337.0,334.5,335.0,0.0,7881,337.0
1581901200,16145079,5354339726,333.0,330.5,331.5,-3.5,9747,331.5
1581987600,64662604,20957801150,326.5,322.0,322.0,-9.5,36520,324.5
1582074000,48856218,15881609046,327.0,322.0,326.5,4.5,16003,322.5
1582160400,27061736,8832642641,329.0,325.0,325.5,-1.0,11695,328.0
1582246800,22974534,7463007621,326.5,323.0,325.0,-0.5,9342,325.5
1582506000,42946680,13754512932,321.5,319.5,320.0,-5.0,18902,319.5
1582592400,38674011,12425785349,323.5,317.5,322.0,2.0,17366,320.0
1582678800,60768362,19341695595,320.5,316.5,318.5,-3.5,24310,317.0
1582765200,62401927,19756146876,320.0,315.0,316.0,-2.5,20633,319.0
1583110800,86372942,26864484400,317.0,308.0,311.0,-5.0,35320,308.0
1583197200,55169411,17534766696,320.0,316.0,317.5,6.5,20713,318.5
1583283600,44745146,14304795666,322.0,317.0,320.5,3.0,16118,322.0
1583370000,38223525,12392618100,326.0,323.0,323.0,2.5,15107,325.0
1583456400,52807760,16733485610,320.5,315.0,315.0,-8.0,24175,320.0
1583715600,88633277,27236002054,310.0,305.5,305.5,-9.5,44882,307.5
1583802000,74869130,22727941511,309.0,301.0,307.0,1.5,30268,301.5
1583888400,64923710,19913151529,310.5,302.0,302.0,-5.0,27176,309.0
1583974800,114173351,33544278206,299.0,287.0,294.0,-8.0,56989,299.0
1584061200,151268148,42448997546,294.0,272.5,290.0,-4.0,71990,275.0
1584320400,103933228,29343288916,291.0,275.5,276.5,-13.5,51292,285.0
1584406800,122409651,32936712540,276.5,265.0,268.0,-8.5,57123,265.0
1584493200,118620643,31555231792,272.5,260.0,260.0,-8.0,53985,269.5
1584579600,160811697,39559889553,253.0,235.5,248.0,0.0,77302,252.0
1584666000,159179726,42110816042,270.0,256.0,270.0,22.0,69829,258.5
1584925200,76963709,19851467203,262.5,252.0,255.0,-15.0,41621,257.0
1585011600,82377933,22207033614,274.0,266.0,267.5,12.5,41077,268.0
1585098000,80514199,22368633590,280.0,274.0,277.0,9.5,40932,276.5
1585184400,54189633,15108299935,280.0,275.5,280.0,3.0,27648,279.5
1585270800,69320306,19324060590,286.0,273.0,273.0,-7.0,36025,284.0
1585530000,53403956,14205364184,269.0,262.5,267.5,-5.5,27779,263.5
1585616400,53901923,14712557472,274.0,269.5,274.0,6.5,20343,273.0
1585702800,47572034,13022612818,276.5,271.5,271.5,-2.5,19580,276.5
1586134800,59712754,16324198154,275.5,270.0,275.5,4.0,19971,273.0
1586221200,48887346,13817936851,284.0,280.5,283.0,7.5,24281,283.5
1586307600,38698826,11016972354,285.5,283.0,285.0,2.0,19126,285.0
1586394000,29276430,8346209654,288.0,282.5,283.0,-2.0,15271,287.5
1586480400,28206858,7894277586,282.0,279.0,279.5,-3.5,15833,280.0
1586739600,22196596,6202532380,281.5,278.5,278.5,-1.0,12809,278.5
1586826000,50196688,14268689661,285.5,280.0,285.0,6.5,22214,281.0
1586912400,58561434,16819851630,288.5,286.0,287.5,2.5,25696,287.0
1586998800,48257280,13813721932,288.5,283.0,286.5,-1.0,19084,283.0
1587085200,117447201,35719172728,308.5,300.5,306.5,20.0,60873,303.5
1587344400,44586860,13605802989,309.0,302.5,304.0,-2.5,21791,308.0
1587430800,61949357,18417786171,301.5,293.5,295.0,-9.0,39043,300.5
1587517200,43568580,12746170556,295.0,290.5,294.0,-1.0,25176,294.5
1587603600,39977278,11864085990,300.0,294.0,295.5,1.5,18541,300.0
1587690000,26465090,7799075756,297.0,294.0,294.0,-1.5,13661,295.5
1587949200,38493406,11461378300,298.5,296.0,298.0,4.0,15916,298.0
1588035600,37621165,11134919970,298.5,294.5,296.5,-1.5,18214,298.5
1588122000,46253301,13861245296,301.5,298.0,299.0,2.5,21633,299.0
1588208400,58439085,17753466901,305.0,301.5,304.5,5.5,26219,302.0
1588554000,72252861,21341931218,296.5,294.0,295.0,-9.5,37736,294.5
1588640400,23988405,7104774785,298.0,295.0,295.5,0.5,13569,296.5
1588726800,35704479,10524838077,296.0,292.5,296.0,0.5,16046,294.5
1588813200,28017198,8321170642,299.0,294.5,297.5,1.5,13149,294.5
1588899600,35613893,10619091212,300.0,296.0,297.5,0.0,14345,300.0
1589158800,32379019,9729431840,301.5,298.5,301.0,3.5,14920,300.0
1589245200,52494788,15553012596,298.5,295.0,295.0,-6.0,29073,297.5
1589331600,46158418,13619538824,297.0,292.5,297.0,2.0,14555,293.0
1589418000,34480948,10119787160,295.0,292.5,293.0,-4.0,21482,293.0
1589504400,44304804,13170466660,298.5,294.5,298.0,5.0,20071,297.5
1589763600,96872065,28216346996,293.5,290.0,290.0,-8.0,49640,291.0
1589850000,53083214,15527338138,294.0,291.5,291.5,1.5,22033,294.0
1589936400,36789994,10772280152,294.0,291.0,294.0,2.5,16906,293.0
1590022800,36299468,10782482962,298.0,295.0,297.5,3.5,17064,296.0
1590109200,41138923,12025339565,295.0,291.0,292.0,-5.5,22345,294.5
1590368400,32942223,9568008388,293.0,288.5,292.0,0.0,14585,290.5
1590454800,35817481,10609868646,297.5,293.5,295.5,3.5,19524,295.0
1590541200,23375959,6932934823,298.0,295.5,296.5,1.0,11244,297.0
1590627600,32395568,9575118830,298.5,293.0,294.0,-2.5,13208,298.5
1590714000,96611181,28172174547,292.5,290.0,292.0,-2.0,21037,292.0
1590973200,37936214,11205227094,296.5,293.5,295.5,3.5,15502,294.0
1591059600,26663587,7908476089,297.5,296.0,296.5,1.0,9743,296.0
1591146000,67894337,20354971677,301.0,298.0,301.0,4.5,33062,300.0
1591232400,47225322,14414983532,306.0,304.0,306.0,5.0,24482,305.0
1591318800,44077262,13655618646,312.0,308.0,311.5,5.5,24096,308.5
1591578000,52042921,16500836851,319.0,315.0,318.0,6.5,28581,316.0
1591664400,37068082,11746874522,319.0,314.0,319.0,1.0,19981,316.5
1591750800,42207259,13566733306,324.0,318.0,322.5,3.5,22670,319.0
